Date,Price,Load,Solar,Wind,Price_CH,Price_DE_LU_15min,Price_AT_15min,Temp,Hum
12/1/2020 0:00,37.02,9579.5,0,2852,42.63,32.545,38.1675,7.4515,93.054596
12/1/2020 1:00,36.21,9260.5,0,2854,41.06,32,37.8875,7.5515,87.4537
12/1/2020 2:00,35.66,9068,0,2871,39.73,32,37.55,7.0515,86.49869
12/1/2020 3:00,35.63,9102.75,0,2931,39.27,33.4825,37.25,6.5015,89.20278
12/1/2020 4:00,38.14,9581.5,0,3011,43.06,37.0875,39.95,6.2015,92.342476
12/1/2020 5:00,42.14,10684.25,0,3059,49.36,43.8575,44.735,7.2015,91.13323
12/1/2020 6:00,53.78,11660.75,0,3085,57.54,55.5125,58.5,7.2015,91.4488
12/1/2020 7:00,52.12,11912,7,3117,63.3,63.265,64.5375,7.5515,89.9074
12/1/2020 8:00,60.03,11936.5,78,3170,64.25,63,63.8425,7.6015,90.53385
12/1/2020 9:00,64.07,11838.25,172,3202,63.92,63.43,62.1775,8.0515,88.41045
12/1/2020 10:00,63.75,11877.5,227,3211,62.56,62.725,60.745,8.0515,89.63669
12/1/2020 11:00,60.96,11699.5,252,3223,61.7,62.735,61.7,7.9014997,87.48652
12/1/2020 12:00,63.07,11680.75,260,3198,62.97,63.74,63.2925,8.2015,83.67038
12/1/2020 13:00,61.47,11606.5,214,3122,63.57,62.9975,64.33,8.2515,82.23851
12/1/2020 14:00,60.88,11708.25,106,3066,67.25,65.53,66.1075,8.3515,79.44289
12/1/2020 15:00,62.06,11898.75,14,3026,72.62,68.5575,71.69,8.3015,78.335785
12/1/2020 16:00,77.98,12432.25,0,2915,84.17,82.635,85.145,7.8015,80.1985
12/1/2020 17:00,75.25,12323,0,2846,80.82,78.865,81.095,7.5515,81.00847
12/1/2020 18:00,66.32,11844.25,0,2765,71.54,71.4325,73.15,7.6514997,81.02216
12/1/2020 19:00,57.66,11307.5,0,2660,61.53,60.535,62.78,7.4014997,84.159096
12/1/2020 20:00,53.14,10707,0,2484,54.94,53.0775,55.0375,7.3015,87.43018
12/1/2020 21:00,50.13,10682.25,0,2279,53.06,52.255,52.34,7.3015,90.19974
12/1/2020 22:00,47.13,10496.25,0,2076,49.42,47.87,48.71,7.1015,92.39546
12/1/2020 23:00,47.5,9588.75,0,1757,47.68,47.13,47.27,6.5515,94.30394
12/2/2020 0:00,46.27,9189,0,1023,45.23,45.1075,45.9025,6.0515,93.95448
12/2/2020 1:00,44.71,8930.25,0,574,43.69,43.3525,44.58,5.9515,92.97351
12/2/2020 2:00,43.42,8750.5,0,356,43.1,43.055,43.1975,5.8015,93.942696
12/2/2020 3:00,44.56,8805.25,0,172,44.06,44.325,44.355,5.8515,93.61838
12/2/2020 4:00,47.49,9277,0,121,47.22,48.0025,48.2,5.9014997,93.62087
12/2/2020 5:00,58.58,10412.25,0,80,57.42,59.8375,59.545,5.8515,93.945045
12/2/2020 6:00,83.67,11412.75,0,65,80.93,82.3875,84.4975,5.8515,94.27273
12/2/2020 7:00,105.46,11670.75,9,36,92.07,91.5975,91.82,5.7015,94.92515
12/2/2020 8:00,105.42,11689.5,92,14,87.03,87.0275,85.605,5.7515,94.59718
12/2/2020 9:00,100.06,11616.25,202,8,82.18,80.545,83.5075,6.0015,92.65293
12/2/2020 10:00,95.19,11607.25,271,35,79.78,79.1125,82.575,6.2015,91.38292
12/2/2020 11:00,84.95,11371,289,121,77.3,77.1225,79.5375,6.3015,90.12477
12/2/2020 12:00,82.9,11377.25,264,213,76.07,75.875,77.0525,7.0015,81.21748
12/2/2020 13:00,90,11268.25,195,194,77.55,77.6575,78.28,6.9515,80.07726
12/2/2020 14:00,88.09,11336,91,111,83.51,85.1,87.055,6.8515,81.769455
12/2/2020 15:00,105.4,11600.5,9,229,91.51,91.685,98.3075,6.6514997,83.19142
12/2/2020 16:00,110.56,12174.75,0,297,102.25,100.9875,99.9975,5.7015,90.07938
12/2/2020 17:00,99.03,12111,0,454,94.34,97.17,93.62,5.5515,91.660095
12/2/2020 18:00,77.79,11699.75,0,613,77.79,79.5575,78.275,5.8515,90.40651
12/2/2020 19:00,64,11152.25,0,672,63.52,64.4825,62.0775,6.0015,90.417534
12/2/2020 20:00,55.55,10542,0,705,55.25,54.8025,56.64,6.1514997,90.42853
12/2/2020 21:00,50.73,10485.75,0,731,51.12,49.615,52.9275,6.0015,92.33063
12/2/2020 22:00,45.44,10298.5,0,697,46.62,44.7575,46.36,5.7515,92.63869
12/2/2020 23:00,37.2,9739.25,0,999,46.24,43.01,45.24,5.6015,89.12865
12/3/2020 0:00,37.91,9243.25,0,976,43.77,40.0125,41.795,5.0015,90.66247
12/3/2020 1:00,34.79,8975.5,0,802,43.01,38.43,40.82,5.2515,86.927475
12/3/2020 2:00,34,8817.5,0,586,41.09,37.625,38.9975,5.7515,85.76074
12/3/2020 3:00,36.11,8910.25,0,557,41.1,38.4075,39.7675,5.8515,85.469986
12/3/2020 4:00,40.82,9421.25,0,711,45.07,41.6575,45.1175,5.7515,85.158485
12/3/2020 5:00,53.55,10541.25,0,835,54.08,48.245,54.36,5.7515,86.06329
12/3/2020 6:00,59.99,11569.75,0,962,63.21,62.235,64.545,5.7515,89.14106
12/3/2020 7:00,62.57,11871.5,5,931,71.86,69.1375,67.1025,5.8015,91.35636
12/3/2020 8:00,66.11,11922.5,54,1221,69.72,65.1625,65.3875,6.0015,91.369644
12/3/2020 9:00,62.57,11872,127,1141,67.26,63.4675,65.175,6.1015,91.37628
12/3/2020 10:00,63,11885.75,172,1808,65.34,62.1025,63.5525,6.2015,91.06503
12/3/2020 11:00,61.63,11670,174,2431,61.91,59.1025,61.9225,6.1514997,90.74458
12/3/2020 12:00,58.6,11682,155,2568,60.8,57.6025,61.1325,5.4515,92.621544
12/3/2020 13:00,56.04,11523.5,111,2648,62,57.1025,59.205,5.9014997,89.46617
12/3/2020 14:00,51.33,11563.75,51,2697,60.01,55.67,59.92,5.7015,90.07938
12/3/2020 15:00,50.28,11841.5,7,2762,59.41,54.6275,59.605,5.6015,91.98459
12/3/2020 16:00,52.76,12380,0,2841,62.54,55.85,61.5475,5.5015,89.43399
12/3/2020 17:00,30,12310.75,0,2934,61.94,51.4075,60.24,5.3515,89.10793
12/3/2020 18:00,21.64,11805.25,0,3021,59.26,43.6175,58.28,5.6514997,88.19873
12/3/2020 19:00,18.71,11304.25,0,3092,54.84,38.32,55.3875,6.1514997,89.17405
12/3/2020 20:00,31.66,10710,0,3154,52.02,33.9,50.6725,6.3015,88.5656
12/3/2020 21:00,31.48,10660,0,3182,49.57,30.2075,47.13,6.2515,88.56126
12/3/2020 22:00,28.67,10472.75,0,3194,46.9,29.135,39.7025,6.1015,88.23885
12/3/2020 23:00,31.38,9753.5,0,3360,44,28.23,43.555,5.9515,86.99616
12/4/2020 0:00,37.3,9336.25,0,3382,41.65,25.7025,41.695,6.3515,87.646225
12/4/2020 1:00,34.56,9060,0,3412,39.99,21.1,39.055,7.1514997,85.90854
12/4/2020 2:00,27.93,8889.25,0,3448,39.48,19.315,38.135,7.4515,85.34461
12/4/2020 3:00,25.17,8943,0,3454,39.09,19.985,38.1275,8.0015,83.64647
12/4/2020 4:00,30.81,9422.5,0,3433,43.78,27.5375,41.5075,7.7015,82.16752
12/4/2020 5:00,33.76,10486.25,0,3411,50.05,31.78,49.4875,6.7515,80.04858
12/4/2020 6:00,49.63,11450,0,3368,54.02,37.1125,56.7125,5.7515,82.20296
12/4/2020 7:00,51.27,11780.5,18,3331,55.78,41.1875,58.1175,5.6514997,81.60946
12/4/2020 8:00,48.47,11863,234,3315,59.95,40.93,57.13,5.6015,80.452324
12/4/2020 9:00,43.32,11805.5,513,3299,60.42,40.96,56.6975,5.5515,81.886
12/4/2020 10:00,28.84,11811,688,3285,59.73,41.515,56.95,6.0515,78.54277
12/4/2020 11:00,34.2,11599.75,763,3265,58.37,42.0425,56.005,6.2515,76.102486
12/4/2020 12:00,34.2,11541.25,754,3229,58.32,43.0025,54.99,6.5515,72.97091
12/4/2020 13:00,34.94,11420.25,589,3178,55.77,45.4325,53.5475,6.3515,71.385605
12/4/2020 14:00,50.6,11414.5,293,3152,55.6,46.91,53.97,6.1514997,72.37651
12/4/2020 15:00,52.16,11624,37,3120,55.73,52.975,55.8825,5.6015,74.11175
12/4/2020 16:00,63.96,12053.25,0,3049,60.57,58.915,60.2325,5.3015,70.41258
12/4/2020 17:00,54.09,11896,0,2955,62.99,58.33,60.75,4.8015,70.31188
12/4/2020 18:00,46.75,11340.25,0,2851,60.95,53.57,59.5625,4.0515,73.02984
12/4/2020 19:00,50.27,10839.5,0,2728,56.08,50.45,54.73,3.5514998,74.278305
12/4/2020 20:00,49,10357.25,0,2598,52.86,47.985,50.84,3.3014998,76.70842
12/4/2020 21:00,49.72,10431.25,0,2469,50.3,47,49.61,2.6015,82.98162
12/4/2020 22:00,43.66,10355.25,0,2322,46.55,44.185,45.2575,2.0515,88.50831
12/4/2020 23:00,44.89,9735.75,0,1756,47.03,42.69,45.0475,1.6515,90.417076
12/5/2020 0:00,42.53,9181,0,1550,43.61,40.7375,43.6225,1.3515,89.74096
12/5/2020 1:00,40.15,8783.25,0,1446,41.94,39.2825,42.3675,1.3015001,89.411575
12/5/2020 2:00,38.64,8551.5,0,1457,40.53,38.995,40.5275,1.5515001,88.46395
12/5/2020 3:00,38.04,8514.75,0,1397,39.99,38.805,40,1.9514999,87.86105
12/5/2020 4:00,38.58,8629.75,0,1524,41.61,39.21,42.11,2.4015,87.27058
12/5/2020 5:00,41.26,8954.5,0,1661,44.21,39.1125,44.0025,2.6015,87.28999
12/5/2020 6:00,41.95,9342,0,1643,49.99,41.7675,49.3425,2.8515,87.94447
12/5/2020 7:00,46.33,9827.25,20,1883,51.73,45.94,50.905,2.1515,91.76652
12/5/2020 8:00,50.88,10190,266,1917,53.38,49.3025,53.5125,2.0015,91.756836
12/5/2020 9:00,53.23,10188.25,590,1856,52.94,50.185,53.2,3.2515,86.107765
12/5/2020 10:00,54.86,10184.5,802,1617,52.79,51.0125,52.6975,4.2515,79.11395
12/5/2020 11:00,55.84,10067.5,835,1323,52.52,50.4775,52.3825,5.0515,74.012405
12/5/2020 12:00,53.9,9864.25,781,1088,51.68,49.595,51.3225,5.2015,72.71825
12/5/2020 13:00,52,9755.75,575,995,51.72,50.185,50.7975,5.5015,66.72846
12/5/2020 14:00,54,9936.5,275,850,52.34,51.88,52.76,5.6514997,65.56025
12/5/2020 15:00,58.55,10326.25,34,677,54.21,53.7175,55.02,5.2015,70.90354
12/5/2020 16:00,63.39,11024.25,0,746,61.52,59.215,62.11,4.5515,75.54137
12/5/2020 17:00,63.88,11071.25,0,749,61.21,59.9475,62.0875,3.1515,83.05109
12/5/2020 18:00,60.1,10703.5,0,947,57.83,56.15,58.945,3.2515,81.57771
12/5/2020 19:00,53.26,10163,0,1383,53.32,49.1425,54.0625,2.7515,83.60369
12/5/2020 20:00,47.49,9758.25,0,1204,49.62,45.0575,47.35,2.2515,86.62705
12/5/2020 21:00,46.41,9711,0,678,48.14,44.2825,46.515,1.4015,90.39839
12/5/2020 22:00,43.24,9644.5,0,689,46.1,41.55,43.8975,1.1015,91.36617
12/5/2020 23:00,41.06,9413.5,0,916,44.48,42.505,42.0225,0.8515,91.68206
12/6/2020 0:00,39.56,8747.75,0,1081,41.93,40.4975,40.1025,0.8015,92.34798
12/6/2020 1:00,36.94,8374.75,0,1085,39.77,39.4625,39.095,-0.2985,93.98736
12/6/2020 2:00,35,8115.75,0,961,38.11,37.15,36.7,-0.4985,93.97772
12/6/2020 3:00,34.28,8111.5,0,693,37.3,37.1425,38,-0.84849995,93.960815
12/6/2020 4:00,33.59,8215.75,0,895,37.15,36.91,39.0975,-0.8985,94.65195
12/6/2020 5:00,34.37,8405.75,0,835,38.68,35.4775,37.9875,-0.84849995,94.65409
12/6/2020 6:00,37.84,8605.25,0,730,42.04,40.25,41.5425,-0.44849998,94.325134
12/6/2020 7:00,37.94,9011,11,727,43.81,41.5625,44.8475,-0.39850003,95.368744
12/6/2020 8:00,44.97,9619.75,180,480,49,45.9725,48.9725,-0.7985,97.117615
12/6/2020 9:00,50.08,10068.25,422,391,51.18,48.3375,49.985,0.55149996,95.05836
12/6/2020 10:00,54.62,10372.25,602,268,53.07,49.9175,53.98,1.7014999,93.74422
12/6/2020 11:00,54.87,10572,630,244,53.56,50.0175,54.31,3.0015,90.19368
12/6/2020 12:00,49.15,10276.25,587,229,51.42,48.31,50.3725,2.8515,90.50606
12/6/2020 13:00,46.02,9967.5,423,176,49.97,47.3675,46.9525,2.8515,91.81146
12/6/2020 14:00,47.3,9884,204,222,51.43,48.405,48.9025,3.0514998,90.845085
12/6/2020 15:00,50.54,10120.75,25,238,54.05,49.6,51.41,2.8515,92.14041
12/6/2020 16:00,57.38,10713.75,0,236,57.8,54.385,56.92,2.2515,95.12501
12/6/2020 17:00,62.69,10856.75,0,309,58.29,55.035,59.365,2.5015,94.11984
12/6/2020 18:00,65.55,10705,0,293,56.41,53.8675,58.5925,1.7014999,97.17541
12/6/2020 19:00,46.16,10298.25,0,376,54.06,49.6025,53.71,1.2014999,98.21903
12/6/2020 20:00,36.83,9853.5,0,593,51.51,42.7825,48.6775,1.6515,98.22553
12/6/2020 21:00,34.83,9836,0,323,50.65,41.7675,47.2575,2.1515,96.493095
12/6/2020 22:00,34.6,9753,0,163,49.39,39.34,41.3775,1.9514999,97.529564
12/6/2020 23:00,40,9413.25,0,130,44.51,42.1425,36.8375,1.8515,97.52757
12/7/2020 0:00,36.4,9083.25,0,172,41.98,39.8525,35.48,1.7014999,98.57874
12/7/2020 1:00,36.3,8801.5,0,218,42.35,38.725,35.305,1.7014999,97.874855
12/7/2020 2:00,30.94,8695.25,0,274,40.59,35.995,35.185,1.4015,98.22192
12/7/2020 3:00,30.78,8756.75,0,335,39.41,35.7375,35.825,1.2514999,97.51556
12/7/2020 4:00,35.93,9220.25,0,391,43.59,40.9375,41.7625,1.0015,98.21613
12/7/2020 5:00,46.6,10411.5,0,501,51.52,51.79,52.885,1.0515001,97.51153
12/7/2020 6:00,58.57,11478.25,0,501,60.52,62.3475,65.39,0.7015,99.640076
12/7/2020 7:00,67.5,12015.25,5,528,63.52,64.6225,66.2225,0.7015,99.28129
12/7/2020 8:00,90.94,12098.75,78,496,67.68,64.345,67.4,0.5015,99.28009
12/7/2020 9:00,99.85,12077.25,190,444,65.52,62.325,66.385,0.9015,98.21469
12/7/2020 10:00,96.93,12111.75,278,482,65.09,62.8725,67.68,1.3015001,97.16628
12/7/2020 11:00,102.04,12020.75,322,465,63.88,60.805,64.7625,1.8015001,92.74173
12/7/2020 12:00,92.08,12064,345,426,62.74,55.7375,65.195,2.5015,90.48024
12/7/2020 13:00,83.68,11938,290,445,61.14,53.995,59.0225,3.0015,87.328705
12/7/2020 14:00,74.94,11935,142,373,61.93,55.85,60.915,3.1015,86.4021
12/7/2020 15:00,75.91,12145.5,17,341,63.68,56.6075,61.8075,2.8515,87.94447
12/7/2020 16:00,97.98,12591.75,0,357,68.45,60.635,64.685,2.0015,92.41999
12/7/2020 17:00,90.07,12491.75,0,391,69.07,60.205,64.475,2.5514998,91.792244
12/7/2020 18:00,85.37,11937.25,0,471,66.98,54.25,62.9275,2.6515,91.47027
12/7/2020 19:00,67.09,11349,0,448,60.51,48.86,58.1725,2.2015,92.4319
12/7/2020 20:00,53.59,10772.75,0,359,52.07,45.87,53.935,1.5515001,93.73678
12/7/2020 21:00,49.66,10657.75,0,329,50.78,45.52,53.4325,-0.1985,95.3762
12/7/2020 22:00,43.3,10346.75,0,299,49.09,41.9975,52.0975,0.001499996,96.0813
12/7/2020 23:00,47.12,10127.25,0,353,43.83,42.6725,45.8825,-0.7485,96.76387
12/8/2020 0:00,43.86,9678,0,385,41.65,41.475,44.64,-1.3485,96.74803
12/8/2020 1:00,40,9399.5,0,323,41.01,40.5,43.605,-0.44849998,95.71639
12/8/2020 2:00,37.27,9195.25,0,226,38.57,39.6125,42.995,0.051499993,95.3855
12/8/2020 3:00,37.95,9243,0,173,39.77,40.4975,43.015,0.3515,95.39661
12/8/2020 4:00,41.11,9704.75,0,176,44.96,44.93,47.185,0.7015,94.72015
12/8/2020 5:00,52.44,10809.25,0,209,53.36,54.36,55.2925,1.0515001,94.05178
12/8/2020 6:00,68.08,11762.25,0,217,72.41,70.4125,71.0675,1.0515001,94.05178
12/8/2020 7:00,74.84,12069.25,7,158,89.22,94.0925,92.945,0.4015,95.05241
12/8/2020 8:00,87.79,12117.25,140,110,86.46,90,91.23,-0.1485,95.37807
12/8/2020 9:00,87.79,12039.5,325,81,80.09,80.33,80.5275,0.9515,93.70686
12/8/2020 10:00,81.95,12092,447,44,80.04,78.6325,80.585,2.1015,90.12503
12/8/2020 11:00,77.43,11897,466,27,77.54,75.7225,74.88,3.2515,86.7283
12/8/2020 12:00,76.96,11883,417,16,74.97,74.9975,73,3.8515,81.952995
12/8/2020 13:00,76.48,11785.5,305,12,75.79,78.305,74.81,4.4014997,80.28128
12/8/2020 14:00,77.48,11857.5,158,15,82.06,82.6925,77.8075,4.1515,81.11492
12/8/2020 15:00,81.07,12083.75,20,23,86.11,86.01,84.8575,2.4015,92.44377
12/8/2020 16:00,118.46,12610.25,0,32,110.14,107.885,105.4575,1.4015,92.05049
12/8/2020 17:00,130.99,12510,0,31,105.28,101.7875,101.2775,1.9015,93.417496
12/8/2020 18:00,96.17,12003.25,0,28,81.64,77.9575,79.03,0.3515,96.7926
12/8/2020 19:00,75.42,11428.5,0,59,65.56,69.1175,64.525,-0.6985,97.4759
12/8/2020 20:00,55.78,10831,0,72,56.16,57.8575,58.38,-0.1485,97.487175
12/8/2020 21:00,52.5,10857,0,121,53.02,55.47,55.1075,0.3015,97.49635
12/8/2020 22:00,47.68,10718.25,0,242,48.1,49.3975,50.83,0.001499996,98.201546
12/8/2020 23:00,44.64,10129.5,0,594,46.78,45.015,46.35,0.2515,98.20522
12/9/2020 0:00,41.36,9703,0,531,44.36,42.0875,45.3,-0.6985,97.119965
12/9/2020 1:00,38.85,9415.75,0,542,41.76,40.13,43.7625,-0.8985,96.75992
12/9/2020 2:00,36.18,9213.25,0,754,40.24,39.6875,42.7975,-1.1984999,95.69033
12/9/2020 3:00,36.4,9252.25,0,1055,40.58,39.8875,43.4525,-1.6984999,95.67282
12/9/2020 4:00,40.03,9752.5,0,1325,44.1,43.8575,46.735,-1.8985,96.37637
12/9/2020 5:00,52.27,10887.75,0,1399,56.05,57.705,59.1,-1.6984999,98.90224
12/9/2020 6:00,69,11895.75,0,1763,78.62,78.77,78.3225,-1.3985,98.90494
12/9/2020 7:00,95.8,12211.5,8,1342,100.89,98.6,95.92,-1.0485001,98.9081
12/9/2020 8:00,105.39,12255.25,146,1052,107,102.4075,104.31,-0.4985,98.91301
12/9/2020 9:00,105.39,12204.75,324,812,109.1,107.2325,106.82,0.3515,98.56305
12/9/2020 10:00,105.39,12224.5,434,905,112.81,106.2175,114.0325,1.6515,94.76003
12/9/2020 11:00,105.37,11989.25,474,1073,114.66,107.28,115.2075,2.7515,91.47692
12/9/2020 12:00,105.39,11983,441,1148,113.3,105.1,112.67,2.8014998,89.21297
12/9/2020 13:00,105.39,11855.75,332,1126,111.83,104.2975,107.8325,3.1015,88.918755
12/9/2020 14:00,103.22,11923,158,1077,108.75,101.6275,105.3575,3.3014998,89.25441
12/9/2020 15:00,105.39,12144.75,13,1190,110.07,102.56,109.0225,3.3515,90.542786
12/9/2020 16:00,114,12661.75,0,1227,126.7,116.8325,109.84,2.6015,94.79948
12/9/2020 17:00,105.39,12586,0,1122,115.22,111.9375,103.4975,2.7015,94.803604
12/9/2020 18:00,89.36,12088.5,0,1272,99.26,94.995,88.41,3.3014998,92.49689
12/9/2020 19:00,62.41,11529,0,1333,73.41,73.2725,71.88,3.5514998,91.85605
12/9/2020 20:00,49.39,10898.75,0,1433,58.03,59.0325,58.9525,3.5514998,91.85605
12/9/2020 21:00,43.58,10884.25,0,1660,53.09,53.5725,56.2575,3.6515,91.53644
12/9/2020 22:00,45.03,10802.25,0,1963,49.67,48.6775,50.955,3.7015,91.21491
12/9/2020 23:00,42.78,10209.5,0,1372,44.63,44.14,44.0975,3.4515,92.17716
12/10/2020 0:00,39.55,9754,0,1305,42.02,42.28,42.5675,3.3515,90.22019
12/10/2020 1:00,37.81,9429.5,0,1403,39.8,40.0025,42.0025,3.4015,90.54643
12/10/2020 2:00,36.25,9222.5,0,1447,38.09,38.5,39.55,3.4015,90.86992
12/10/2020 3:00,36.19,9275,0,1374,38.52,38.98,40.49,3.5514998,90.88054
12/10/2020 4:00,42.5,9766.25,0,1254,42.18,41.93,43.94,3.2515,91.837
12/10/2020 5:00,53.8,10888.25,0,1330,54.33,55.0025,55.3525,3.5015,90.23152
12/10/2020 6:00,72.93,11914.5,0,1270,77.73,79.3675,83.8275,3.6515,88.64861
12/10/2020 7:00,96.43,12235.25,7,1019,98.08,98.1375,98.615,3.3014998,91.51337
12/10/2020 8:00,93.94,12283.5,158,1039,100.26,101.145,101.51,3.3014998,92.49689
12/10/2020 9:00,92.48,12194.5,391,1041,101.17,103.2325,102.1075,4.1515,85.28413
12/10/2020 10:00,92.99,12192.75,588,895,103.17,104.0925,104.64,4.4515,81.44744
12/10/2020 11:00,86.82,11978.25,678,804,100.32,103.0675,100.5675,4.9014997,77.52699
12/10/2020 12:00,93.1,11984.75,658,734,99.93,101.7,98.0525,4.6514997,77.765854
12/10/2020 13:00,85.24,11839.25,506,651,95.65,95.7475,99.2875,5.0015,76.71312
12/10/2020 14:00,89.68,11855,243,607,98.87,98.5675,100.155,4.9515,78.3731
12/10/2020 15:00,101,12090.75,20,754,98.45,98.1425,99.2925,3.5514998,85.831085
12/10/2020 16:00,105.41,12611.25,0,1023,108.42,111.42,104.805,2.0015,89.79259
12/10/2020 17:00,93.56,12495.75,0,1326,100.32,101.8,100.55,1.4015,89.74494
12/10/2020 18:00,73.65,11980.25,0,1519,87.22,86.92,91.945,1.1515,88.75089
12/10/2020 19:00,58.7,11487.5,0,1603,64.45,65.5375,69.9475,0.9515,87.12849
12/10/2020 20:00,49.73,10878.75,0,1830,53.25,54.145,57.2725,0.9515,83.99557
12/10/2020 21:00,47.84,10831.5,0,1969,51.1,50.5375,52.775,0.8515,83.36863
12/10/2020 22:00,44.9,10700.75,0,2191,49.37,45.4925,46.28,1.2014999,81.896126
12/10/2020 23:00,40.55,10197.75,0,2495,46.03,42.1725,41.5,1.9015,79.04431
12/11/2020 0:00,36.75,9766.75,0,2619,43.01,38.9825,40.0425,1.2014999,83.107086
12/11/2020 1:00,37.09,9461.5,0,2654,42.3,37.09,38.295,1.5014999,79.274086
12/11/2020 2:00,34.72,9256.25,0,2684,41.22,35.58,36.5925,1.8515,75.90415
12/11/2020 3:00,33.6,9288.5,0,2695,41.1,36.91,37.0375,2.7515,74.40556
12/11/2020 4:00,37.07,9740.25,0,2683,44.51,39.45,40.8025,3.2515,75.86672
12/11/2020 5:00,38.28,10834.75,0,2691,53.02,45.8775,51.59,3.6015,77.317154
12/11/2020 6:00,54.25,11839,0,2675,57.46,56.91,59.265,4.2515,79.39904
12/11/2020 7:00,53.33,12153.25,2,2756,61.12,60.4375,63.3,5.0515,82.4042
12/11/2020 8:00,55.94,12228.25,28,2786,61.22,59.2975,61.605,5.4515,83.63295
12/11/2020 9:00,51.73,12167,68,2776,61.92,57.1975,61.6575,5.8515,85.77138
12/11/2020 10:00,50,12152.75,93,2765,62.58,55.1,61.495,6.1514997,89.79935
12/11/2020 11:00,48.83,11946.25,100,2670,62.53,54.1,60.05,6.4014997,89.81877
12/11/2020 12:00,57.1,11863.5,99,2446,62.34,53.3375,59.9825,5.9014997,91.363014
12/11/2020 13:00,45.8,11665,78,2043,59.33,51.7925,58.9525,5.8515,91.35969
12/11/2020 14:00,54.58,11662.25,35,1660,57.49,51.2225,57.8075,6.0515,91.37298
12/11/2020 15:00,53.92,11900.5,4,1473,58.42,50.035,57.1,6.2015,92.02164
12/11/2020 16:00,66.94,12322.75,0,1254,59.48,51.745,58.9725,6.3015,92.3484
12/11/2020 17:00,56,12082.25,0,1063,58.54,47.5425,58.8675,6.9014997,93.99436
12/11/2020 18:00,57.1,11563,0,822,59.45,43.2925,56.375,7.7515,94.03382
12/11/2020 19:00,44.5,11012.25,0,585,54.51,40.095,52.2525,7.8515,94.038445
12/11/2020 20:00,43.32,10535,0,443,50.76,37.9975,45.3425,7.9014997,94.040764
12/11/2020 21:00,42.23,10617,0,549,49.25,37.51,40.5,7.5015,94.67049
12/11/2020 22:00,41.3,10597.75,0,586,47.03,35.645,38.9825,7.4515,94.66841
12/11/2020 23:00,37,10035.25,0,284,49.22,34.5475,36.7,7.2515,94.986305
12/12/2020 0:00,37.91,9420.5,0,360,45.71,33.1175,34.635,7.4515,96.63758
12/12/2020 1:00,37.09,9011.75,0,343,44.95,31.96,33.7425,7.0515,96.62698
12/12/2020 2:00,36.46,8783.75,0,455,43.5,31.435,32.7375,6.9515,95.63145
12/12/2020 3:00,35.96,8690.5,0,424,41.27,31.49,33.13,6.5015,96.27922
12/12/2020 4:00,36.07,8778.25,0,489,42.11,32.995,34.75,5.8515,97.2676
12/12/2020 5:00,35.25,9074.75,0,468,43.13,32.9,38.0475,6.0015,97.27085
12/12/2020 6:00,38.19,9370.25,0,525,44.51,36.5925,41.815,6.2515,95.93913
12/12/2020 7:00,42.63,9948.5,2,500,47.02,41.3,46.7275,5.8015,96.25864
12/12/2020 8:00,47.9,10284.25,42,483,52.7,49.3075,51.425,5.8515,96.5949
12/12/2020 9:00,51.89,10404.5,114,756,53.54,51.4125,52.8875,6.6015,96.28214
12/12/2020 10:00,53.78,10531.25,167,966,55.05,53.9,54.5975,7.6514997,94.6767
12/12/2020 11:00,53.96,10470.75,183,967,54.92,53.56,54.58,8.2515,94.378654
12/12/2020 12:00,51.18,10315.5,168,983,53.94,53.7525,53.795,8.4015,94.38519
12/12/2020 13:00,48.82,10110.25,118,1051,53.13,52.2275,52.5725,8.8515,92.18231
12/12/2020 14:00,50.4,10193.5,52,927,53.55,52.0975,53.05,8.6515,93.43643
12/12/2020 15:00,52.99,10528.5,7,974,55.33,53.6875,54.8275,8.4015,94.38519
12/12/2020 16:00,57.92,11186.25,0,803,59.87,59.7725,60.0175,8.2015,93.41364
12/12/2020 17:00,57.92,11217.75,0,1206,59.47,57.8,59.0325,7.9515,94.04305
12/12/2020 18:00,55.09,10827,0,1800,56.48,54.7625,55.805,7.7515,95.986626
12/12/2020 19:00,49.15,10314.25,0,1959,53.42,52,52.01,7.7515,95.986626
12/12/2020 20:00,46.85,9897,0,2233,50.44,47.3975,47.585,7.6514997,95.65532
12/12/2020 21:00,45.42,9893.25,0,2170,48.4,45.5075,45.95,7.7515,94.680824
12/12/2020 22:00,43.11,9843.25,0,2036,45.86,43.0975,42.185,7.8015,94.359024
12/12/2020 23:00,42.99,9552.25,0,1781,43.25,40.3925,42.2225,7.7515,93.711784
12/13/2020 0:00,40.6,8844,0,1550,40.89,37.4825,38.0575,7.4014997,94.34149
12/13/2020 1:00,37.88,8472.5,0,1164,40.37,36.7525,37.1175,7.2515,94.01065
12/13/2020 2:00,36.85,8230,0,1046,38.35,35.1375,36.025,7.0515,93.03312
12/13/2020 3:00,35.92,8159.75,0,1073,37.09,34.6125,35.575,6.5515,93.32909
12/13/2020 4:00,35.09,8208.5,0,976,36.11,33.9375,35.58,6.2015,92.98712
12/13/2020 5:00,35.88,8449.25,0,735,38.92,33.7925,36.565,5.8515,93.61838
12/13/2020 6:00,37.8,8665.5,0,758,39.91,36.8175,39.0275,5.3515,95.24317
